review_id,username,content,rating,review_date
548229ae-276c-4afb-9c2a-932fe4cf6c42,Lida Tsk,"200 2,00",5,2024-07-22 13:00:47
09bf3266-58b9-4645-bd49-0076d70b633b,Sk Ve,Please don't slow net,5,2024-07-22 07:53:57
5e97dabd-ecd2-4cc3-b87e-f1ae42f8982b,Ch Rt,។វ្ នខ ។ ។$: ហ៎ ខ ដន នន ម្លល ខៀវដច,3,2024-07-21 10:51:19
c44db26a-0af0-4278-bd9e-0fc195f8b1eb,Vanneth Toun,Good plan 🙂,5,2024-07-20 15:12:00
a4ac635a-e47e-46b9-a7a1-7df871ac643d,សេង ម៉ាច,È4⁴¾⅘⁴⁴⁴⅘is 4⅘343⁴y⁴⁴⁴4⁴4:00pm ⅘⁴⁴×24⅘⅘4,4,2024-07-20 13:31:51
46edbf93-3658-4369-b7f9-ebea51595f53,Fa Ga,គុណភាពខ្ពស់ជាងគេបំផុតនៅលើពិភពលោក,5,2024-07-18 18:33:32
187af402-02ed-4193-9303-52d9468d101b,Ah Jm,Good 😊👍,5,2024-07-17 10:02:35
435caf5b-4a65-49a2-842b-678ba9f374c9,Oet Vit,Ok,5,2024-07-17 09:23:05
aa6d3f19-3165-43d3-972e-224fc5ccdb65,Pu Dy,បានផលពិតៗ,5,2024-07-16 20:06:13
c0dc1af6-86d4-49b5-9318-cce0efbe441a,Chheng Pav,Review are public,5,2024-07-15 16:20:37
2c233f30-e8f7-4302-9cc1-f3794f048b60,Molika Chantha,I'd like it,5,2024-07-14 11:31:25
f4d4714f-2548-4316-8eb3-3ad7382b6362,phanna wan,Good,5,2024-07-14 10:16:26
7215f6e6-35ef-4c8f-9047-3a5b8c234e89,Khom Sithoeurn,ការដូលុយរៀងរញ៉េរញ៉ៃ,3,2024-07-13 14:18:29
1a978082-a40b-4851-a121-8be83f3727d3,ប៉ុកណូ រ៉ូយ៉ាល់,My Problem about VIP Error has resolved. Thank!,5,2024-07-13 12:09:12
c59376d8-adf5-4f49-a222-13c5d98ee154,Morad Khan,Awesome,5,2024-07-11 23:49:16
0e8c4d05-874c-4993-8425-b947cc842b64,Tor Cambo,Good all,5,2024-07-11 16:49:22
7373af7f-10a7-414e-a4e4-0e6fed36896b,Japanese School,Good,5,2024-07-11 08:30:46
9d16973a-7401-44c4-8559-06e4cfff2b21,Phol Tan,Good service,4,2024-07-11 05:55:18
52488418-8f3c-406b-8919-c521f8c04824,CHANTHA BTS,CHOEURN CHANTHA,5,2024-07-10 20:00:55
f6fb491d-24fe-4390-a5a0-5aae5773377a,ឆឺយ រិទ្ធី,សុីលុយលឿនណាស់,1,2024-07-10 09:52:50
470f5f4a-25ef-48aa-9da8-fc60c143a52a,CHANTREA HENG,interested,5,2024-07-10 00:07:35
38342b33-15c4-4996-893c-c888cbf26cd6,LYHENG Nk,slowest,1,2024-07-09 12:00:06
340a8edd-d8ea-474c-b7d7-7120b549e7f4,Daro Daro Tuy,Good luck,4,2024-07-08 21:51:34
90ec33d9-6960-4edd-bd94-8be6e742e67f,Pov Pav,Open,5,2024-07-08 03:58:29
b3e6afa1-e604-413f-b280-20117d05497d,Long Makara97,I have no idea,5,2024-07-08 01:29:07
508e7afc-acad-4ebd-b764-98f0bf386f79,RustyNeverSleeps,"ok, but coverage drops out in many city spots. Also, cannot manually renew plan, so if you don't need for a day or two, it auto renews and back dates to the expiry date of the last plan.",3,2024-07-07 12:59:07
79ca3087-f21e-431e-a304-1af5bc1e81d1,Phil Kim,It requires update without releasing the update feature on Play Store? C'mon Smart! Be smarter!,3,2024-07-06 15:33:38
e2d69aa8-ebbc-442d-9cc2-bfeb00da7efd,vannak Bou,Gsb Pin clipboard items to stop them expiring after 1 hourPin clipboard items to stop them expiring after 1 hour,4,2024-07-06 12:14:46
97c30bf0-d27c-493d-8635-6bd0cb5025ef,Lyhuv I,Slow,1,2024-07-05 23:29:17
38fedc00-a7fa-4b02-8d7d-dbf626b9728f,Leng Sokla,Too slow.,1,2024-07-05 21:00:34
a0de1ac0-dddd-4609-b16f-d0b4cb4d8340,Heng Hang,Smartnas is very noob,1,2024-07-05 18:40:31
196c90a3-b854-427b-96fe-16dea75f7039,Koy Jamie,Bad internet slow 999ms every time,1,2024-07-05 17:38:53
38bf3df2-a533-4c80-9f0c-722cfb3cab10,Hery Bro,កងវិលក្បាលហែងបានតែអរគុណ គិតថាគេភ្លេីមែន? ចាប់ 100ដង រង្វាន់អរគុណ 200 ដងទុកមុនបាត់ហេីយ,1,2024-07-04 19:11:37
d48fe8b3-4db3-48e9-ae22-c1527629946b,JJ Your Care Store,ល្អ,5,2024-07-04 17:57:46
b6144d2e-383d-4cf3-903c-08d3b83122cd,Chantha Yem,I'd like it,5,2024-07-04 09:03:50
be7f9be7-7777-43bd-b2c4-b0d8dd00bbff,Brian Naswall,Voice mail impossible to understand in English. Impossible to set up using the English menu. The app just as confusing too hard to find what I want .,1,2024-07-04 03:39:43
8000c209-42fb-4ccf-b032-372c55222de3,Ng Hg,Good,5,2024-07-03 18:33:06
d1554fd1-22f5-420e-8a41-cb7012a2669c,Touch Barang,👍 good,4,2024-07-03 10:02:42
0353b789-246c-4b8a-a2d6-fdfc172847ef,Si nan,លោក,3,2024-07-03 09:57:27
10a9c340-07dd-4a35-a0ab-fa416d3c4a03,Panha Heng,Good,5,2024-07-02 19:14:24
2efcde90-205f-43a7-ab1a-2db20bbbef38,A Google user,Romantic,5,2024-07-02 16:36:29
e75d1666-b9f4-4f24-816d-a7467937af0d,Bey Boon,Good for use,5,2024-07-02 08:14:01
d7f7835c-59b5-4b69-b72e-fc843eece064,Jathu Perampalam,Good service thanks 😊 🙏 👍 😀,5,2024-07-02 01:57:29
2cffab7e-86ab-4d6e-91fe-2b9c8e50afdd,Pisith Lonly,ល្ធ,5,2024-07-01 20:56:36
88d40f92-aeff-45a1-9eee-6e0926407889,dsa Wer,good 直接选举,5,2024-07-01 18:53:38
a0a02dec-160e-4a93-8004-e1656e572729,Sa Ry,Amm,5,2024-06-30 19:29:26
3ff7ae0b-16a6-4626-81ef-fc205f3f8f03,RBC JackieChan,Thanks smartNas,5,2024-06-30 09:47:41
271b6145-7921-44f3-8b8d-242e31c9cd30,Meng Meng,o. o,1,2024-06-29 17:57:12
edcb8c1b-d5a1-4e7c-b549-d4744e5e71e2,Davit Vich,ស្រួលប្រើ,5,2024-06-29 07:53:55
3c4966a7-216d-43c7-94d2-5348e0b269d5,MG Tech,So smart and convenient,5,2024-06-29 00:46:09
9798fc85-6ab2-4dbd-b762-196da6a95845,Surendra Singh,Good,5,2024-06-27 23:39:34
2ad8b1f0-3c3e-497c-a8ca-db42d1d5a925,Chea Chhengly,"Bad app, very slow and some feature very difficult to use or renew. Bad",2,2024-06-26 10:47:14
e091f778-8484-4075-949d-6d2c44a3746e,Leang Heng,The best app ever,5,2024-06-25 22:57:15
8cc0a0de-080a-402a-982d-9347ab8b16b9,SOM DIMONG,i like that,5,2024-06-25 22:54:52
ec361a70-dedf-47e4-a1ef-b56d6e2f2038,Sor Pranith,Good,5,2024-06-25 16:47:47
d544bf3d-e175-478e-a6f3-7e9220a0342b,Haly EL,EL HALY,5,2024-06-24 06:51:55
ac9213c3-3bfe-491f-b38a-56891db4120b,Tang San,BSE,5,2024-06-23 10:13:58
8db4ce5f-7b62-4432-9d1e-a4577d393ad0,Sreychin Moeunb,Excellent,5,2024-06-23 00:08:55
7df05b7f-8220-44c9-94ad-a943b92ab881,Phorn Phanna,It's very good. Smart and easy.I'm enjoying your SmartNas app. Thank you.,5,2024-06-22 22:55:14
56cbfa04-a84d-4bfa-9b47-7cf8f2b85442,Somreth Sen,I itt,3,2024-06-22 09:16:20
bedc92e3-73cd-4867-9c38-6ae32216dbae,Nan Nan,Rate this add,5,2024-06-21 09:30:43
eded432c-9dfb-47a8-9c52-4cc7e5a1d53c,Nit Nit,សុីលុយ,5,2024-06-21 09:10:09
f01579b3-83bf-4601-b5eb-fa66b2a2ada1,Ngy Jason,Good,4,2024-06-18 19:23:07
78a9ba9e-267f-45af-ac4f-3861cc985fbd,Loy Chhoung Thoeng,"The account was automatically logged out. When we tried logging in again, it didn't send any verification code. Still could not enter my account. Useless!",1,2024-06-18 11:30:05
95217246-9661-42ab-9fd8-ad2328a698e0,Mao Khouen,Awesome 👍,5,2024-06-18 11:19:49
1ebc709c-0cf5-4598-a3ba-3954763280c9,Chea sok nhanh,Thanks you app🙏,5,2024-06-18 08:51:46
04895376-8ee5-49ce-afb1-aebb83a67d14,Pu Pu,Like this,5,2024-06-17 15:41:26
669f614a-99d7-4e70-a353-5cf16e45a1b6,Rith Pheanouk,Great app!!,5,2024-06-17 11:48:44
586fad59-1ada-4765-a6e0-ec85cb32ac2d,Bot Kh,Ah Kon mi kduy tpok mea hg slow mes Kon mijmr kdmh ot jes pdoa te ey ah Kon mi tpok chkea luy penh beb tea ot der,1,2024-06-17 08:07:07
f48c9fd4-0ff8-41a4-88d5-ef2b1af172e2,Samana Angkor,Smart is good but now I can't change my Smart VIP point for more extra internet like 1GB or 3GB like before please fix it thank you!,4,2024-06-17 07:46:32
cb9bc40b-21f7-4a92-be4f-6528b6e63f4a,Jin Jason,how do you make this app so slow? Also you should be able to access the app when you have no internet connection just to check balancd.,2,2024-06-16 21:11:59
9ece1306-b971-441c-ab99-d42e0103d61c,ជ្រា សេងហួរ Chrea senghour,សេវាកម្មដូចអាច់,1,2024-06-16 20:06:45
033efac6-06eb-4cfe-84c9-224632158ceb,Alexander Mevius,Good use,5,2024-06-16 14:01:33
03603246-c7f4-489f-b51f-3ffe23a614fb,Pro BonDa,Good appមមើ ុំមុនោ្ិ្ិិ្ោុំុំ។ផុំមុនុំុំ៩ ម០់ ថាคะดูคลิปทั้งนี้ฮะคุณบบบฃGood appមមើ ុំមុនោ្ិ្ិិ្ោុំុំ។ផុំមុនុំុំ៩ ម០់ฃฃ ថាฃบฃบยฃ,5,2024-06-16 12:39:04
af812d30-5222-4cf2-bc44-f00bd21bf9db,Male,"Maybe kindly check the connection on region Mukam Pul district, since last week, the connection was absolutely s***. Thank you",2,2024-06-16 10:06:52
91f7867d-ca92-4e58-b92f-90a8b2842c06,Heang Hinzz,Why I'm got connected to add internet more for 1d and I'm connected just 5mn to play and got no more to play with internet?,4,2024-06-16 00:13:04
79cac530-0738-49e5-95d3-4801f4a8453f,Phan Bun heab,Kdm ah jmr LG slow jmr,1,2024-06-15 21:05:16
617af465-7a78-405b-b49a-5a091b4a188c,Reach FIXIT,.៩ើ០ផ៊៊៊់៧៊៊៨ុ៧ក៧ក៊។ ។លិលើោមក៧ក៧ក៧កក៦ុមក៦ិិ៧៧ុល៦៦។៊។៊៊៊។៊ដល់កិ៧៨ិិមក ឥយក ឥឥឥ៊៨យៀឥរង៨ផង ឥើ៩៩៊ឥ៊ៀៀឲ៊០ផើើើើើោលោក៩៩ោយកមក,2,2024-06-15 19:29:29
a1465797-a820-4711-9770-085f5d9daffb,Thy Sak,Ah sim doch ach,1,2024-06-15 11:40:19
653716d8-0de8-4f03-a6e7-97cec459a225,BB Rockstar,Good,5,2024-06-15 08:02:35
5e0d630a-6aea-4c8e-82f3-58801fc69562,Daleap Nhep,Can't login. No confirmation code sent.,1,2024-06-14 21:35:06
d5c40d85-d19b-4c0c-bc54-f49a8033d728,Mw Vanda,ល្អប្រសើរឡើង,5,2024-06-14 20:24:35
1d0a372d-84b1-4ace-aeb6-2e828080b7c0,Chao Vorin,Good,5,2024-06-14 16:02:08
6465bab5-5255-430f-b76b-764925702bc3,James Bun,You're good,5,2024-06-14 06:29:35
a9b13d47-0b80-44bf-92a4-858c276228c9,Chea So Kunthea,I like it so much.,5,2024-06-13 10:23:46
4512373e-71bc-463b-91fa-19fd245d97cc,Khemsoly Malai,data conection is bad,3,2024-06-13 09:28:32
0532dd42-427e-4228-a846-8aa839b9806b,Did Dina,Nicee,4,2024-06-13 08:17:40
f6ea6756-f3b8-49e6-8215-369c105b3a08,thavy sapinna,nice app,5,2024-06-13 08:00:04
50534dba-524e-4e34-a713-513bf4e65b4f,Chanratana Ven,Internet is too slow,1,2024-06-12 19:29:03
6dc21c26-d43c-426c-ab26-8ec3aa39e654,Nk Kn,Good,5,2024-06-12 10:57:06
c51e448a-3a4f-49b9-9083-55add1b9fc65,Van Sopheara,Amazing,5,2024-06-11 21:10:51
1600d243-7b95-4370-bf91-fbfb16fa430b,Chun Sreynich,WE@,4,2024-06-11 18:24:09
aff36c85-1ea2-4464-b164-b68e84138e8c,Meng Tong,ពិតជាល្អខ្លាំងណាស់❤️,5,2024-06-11 14:21:34
e258f02a-55e4-42d2-ac59-9091b25ed04b,Kao menghorn,can't add Esim anymore?,5,2024-06-11 08:24:57
04a0c11b-839e-43d5-8530-62cbd8803941,Bad Guy,lucky spin is just a scam,1,2024-06-11 00:33:55
17042087-1f07-40b5-ba78-32d5070c170f,Soth Sina,Good smart,5,2024-06-10 22:06:22
3239caeb-7ed1-4516-98b4-1cefebfb2ae8,Masy Realme6pro,Good,4,2024-06-10 11:28:16
6f5ed301-6787-42a4-9095-c3c8ca697a2e,povpov povpov,好的,5,2024-06-08 12:16:17
d6d149b7-2eb1-4ea4-879a-6b86390e1138,Phong KimVannak,ល្អប្រសើរ,5,2024-06-07 16:08:28
a2fc2db6-82e2-48f0-b641-69b549e2215e,Vath Mork,Slow update 😕,4,2024-06-07 00:14:40
9377da81-003e-4dc7-8a8b-f5bf7d50283d,Kannan Sathappan,"Good , Very effective and useful",5,2024-06-06 00:06:13
e33cad71-cda8-411c-ade7-22fb08fd76d4,Rin Vivathanak,The app is great. However I don't like the fact that the SIM card keep on disable itself every few days. And also the app fail to tell me if the SIM card need to be replaced or not. Not great for a company that has 2 stars...,3,2024-06-05 15:45:58
59c8a719-a6c1-4970-b521-17ea3636d4a5,Oppo A54,Good,4,2024-06-05 14:44:45
a482e3ec-1a30-48a8-b4b4-d43711ecb748,Vann Ra,Helpful all the time. Convenience.,5,2024-06-05 08:14:45
bb3dac69-6880-4887-b597-6794d9cfb402,Nuon Ravuth,good,5,2024-06-05 05:27:06
2698dcc4-dc1a-4fe9-b82e-1ef2fe1c6e61,Por Gech So,Excellent,5,2024-06-05 03:49:48
600b5ad2-33c1-4934-a81c-1b68a0297eee,ABA ABA,"'""Uncle Pheng Vannak speaks frankly about Mr. Keo Sokkhang, Deputy General of Koy and State Department, including his younger bro… See more",1,2024-06-04 22:09:56
144a94c9-cb73-439f-aff4-cd0342eedc32,Sophea Run,👍,5,2024-06-04 19:55:31
146151f7-2d85-4b02-bf14-740392a3938b,Sear Leangkheng,too many ads,1,2024-06-04 18:29:46
ec190ea7-ba2c-4520-810d-93c1c4c3713f,Pheap Bek Ma Emm,ោឲកោឲកោឲកោឲកោឲនោឥកោឥនោឲោឲនិឥនោឲនោឲនោឥនោឥនោឥកិឲកោឲនោឲកិឲកិឲកិឲកោឥផនឲោោឲផោឥោឥឲផមមោឲៀមផឲោឲមោោមមោឥមឲមមោោឲឥោឲផឲៀមឲមោៀោៀៀមោផឲមោោោៀោឲោឥោឥឲោឥិឥិឥឥមមោមោមោមិមោឲមោឲមោផឲមោឥមផមផមោមោឥឲផៀឲផឲមផមមផឲឲមៀមមផឲផោើមឲមោផឲផឲផផមផឥផឲផឲឲៀោមោមោោឲ០ឲឲ០ឲផ០៧០០៧ត22,4,2024-06-04 17:31:29
c0565b35-c00c-44d0-8555-52f6629a64ab,Keo Sothat,ឥឥ,3,2024-06-04 08:32:58
549bc246-a091-4bd5-b713-a3b0bd1bacfe,Phan seab,ល្អណាស់,5,2024-06-04 07:48:34
10144cda-e32a-443f-8b7a-38b80cd97290,Chris pitel,Great service,5,2024-06-04 05:31:29
b3baab89-7445-49df-8de9-8a0ff0203266,Vout Thieng,Very good 👍🏻,5,2024-06-04 05:18:33
aca86b78-58ad-4fab-9811-42a1b561f626,A Google user,Very goog,5,2024-06-03 22:07:03
25b06ad2-554e-49fd-ab94-4db8a6295232,KUN 5G,Good,5,2024-06-03 21:41:17
503a5b85-9a62-4fcf-9107-253729cb98ef,Suos Phearith (HELLO),Internet very slow but get money so fast. I don't know how to say please add more internet megabytes,4,2024-06-03 21:24:10
7905b194-81d6-4f6d-95d8-61b7133eb3c9,Sem Phally,Good,4,2024-06-03 21:21:22
61de3ac6-751e-4779-bab8-b1cd181027ae,DEll Services,Good,4,2024-06-03 21:01:32
9b2a7fa5-c1c8-42cd-8d85-1629d4e4d19a,Nob Som,Very good,5,2024-06-03 19:48:27
8f3858a3-31f6-42d1-a262-118718c8f1ab,Lin Than,Good,3,2024-06-03 16:15:50
ec2191df-fb24-42e5-8246-348856e41a80,Sokhon Chum,I use this app while I am in Cambodia,5,2024-06-03 12:59:41
241e79a5-a094-4cbc-9e30-9e5e014d9463,midlaj ms,Using friendly,1,2024-06-02 03:34:46
bc1c37c7-6651-4797-aab4-484cbdbeb105,yano xboy9999,Good,5,2024-06-01 20:45:19
688838a5-9746-4bf1-8db5-0e67cb2e8f21,កុល រតនៈ Kol ratanak,If can use offline it more better,1,2024-05-31 11:05:38
1c41d212-ef6d-4390-b68c-05e505a4f5ac,chanpheakdey sakhorn,good,5,2024-05-30 23:38:06
d66ac197-13ee-4a86-b3a7-9f28ce1473f8,Seng Sophaktra678,Good,5,2024-05-30 18:55:53
3a267d87-abfd-4b2a-8239-a71ab6957560,Mike,Don't pop up review nag windows,1,2024-05-30 16:35:17
3375d9e1-422b-4aca-afc1-fdac3ce08247,Yuo Tou,Learn more. Smart,5,2024-05-30 10:20:08
62b8d4a4-defc-485f-ae2a-f1c6c7753589,PANN SOTHEARY,Good,5,2024-05-29 22:51:48
86d88a81-e6bc-4b0d-badf-50fec5c8e434,Di Nak,Good app But Not good for internetwork very very slow Same time can't call or use sms chat Facebook👎 ... Now I have problems 😒 about this place repair...back all,1,2024-05-27 22:52:10
1723e7bd-2dd4-45b5-bdc5-abf7d713ef6b,Ros Veasna,Smartpay,4,2024-05-27 14:17:01
b216f9e2-5647-41db-a74b-7e82669a2129,Soy Komnann,Internet ឡើងដូចអាចម៏,1,2024-05-26 23:46:19
20dea15b-ada5-4388-9c0d-24cc2abbaa43,MENGCHEAN KHON,Hope your settings 5G support me . Thanks 🥰,5,2024-05-26 12:07:21
2c0e0bd8-d28b-4759-ade3-e42221370728,Chuon Sophany,ងាយស្រួលឆែក ងាយស្រួលផ្ដាច់ ងាយស្រួលភ្ជាប់ អត់ចាំបាច់ពឹងឬសួរនាំគេច្រើន អត់ខាតពេល Call ទៅ Call Center អោយរញ៉េរញ៉ៃច្រើន ចប់.,4,2024-05-25 22:12:04
9d233449-10a8-40a4-8946-b10d9120324a,mayko bong,Good smartnas app,5,2024-05-25 01:53:00
8f7b40ae-83b3-48ba-a0ee-3385bae6952a,រក្សា&មុន្នីរត្ន័ ណែមវណ្ណចាន់,Very good,5,2024-05-24 10:53:21
e3c23b68-ea10-4d26-a8a0-e994dbda9101,Oeur Sophirak,Slow ដូចអណ្តើក,1,2024-05-23 22:32:41
785e9aee-db8a-48e3-a0d3-b9dbcc1fefc1,Mizter Seth,Good,5,2024-05-23 22:06:07
7a6cc69c-356f-4e9f-8a87-e698560fe2be,Koy ChanTo,ដូចអាច់,1,2024-05-23 12:05:12
b027d6ef-f1b5-4bed-add3-c5196f826bdb,Jimmy Joke,Okay!,5,2024-05-22 19:29:02
8d68706c-190f-4005-88c6-6e4c90d7adfc,Heng Sela,Good,3,2024-05-22 12:19:42
33cb9e73-2fb1-41a2-b0d4-d8a3bacc8c82,Khim Tithpanhasith,Good,5,2024-05-20 17:14:05
af6c417a-e966-45cf-9c5f-c69e4de2ae35,Pov Gaming,Bjvboh,1,2024-05-20 07:14:01
e133d4a6-d77e-452b-8c3f-2b5f2c52b5ef,phen chantry,ខ៌៏ត៌៏ដ៏,3,2024-05-20 05:10:01
46c4ed99-c95c-42eb-9c9f-11ad8bcde341,Male Pheng,Stay positive,1,2024-05-18 20:23:22
6595d8a6-fc70-4c4d-b1ad-c16299d122e6,Khuth Yos,"ុំោុុំ។ឥៀ០ាច,្ន្មសឹ២",2,2024-05-18 19:37:54
e302e1e4-13ba-44e1-9bbe-72e590be0be7,Koaa,"Smart is SCAM! Always being charged for $0.03 a time, very often. Even tried to turn off mobile data, change the data to use a second carrier (dual sim), then changed the APN not to give access to the mobile data, but nothing returns to normal, I am still charged like that. Mobile usage too shows 0MB. Other sim number too happens similarly. No solutions or action (or response) from Smart staff, web link or Telegram. This Play Store review might be the only way everyone can know.",1,2024-05-16 20:24:49
dbf29bd9-c482-428f-948f-99534ff68c3b,Nong sovannara,ឲិឲឲតឲឫឧ,4,2024-05-16 08:19:14
c6f76bd7-5325-48bb-a69a-67a96d6a41f2,X Flameslayer,This app is useful,5,2024-05-16 07:36:49
38a70604-519b-499d-a7a0-25abf43a2ab2,Ravy Jr,Slow j.m ah thork,1,2024-05-15 19:53:39
95e2f9dc-38d9-4ca5-a87a-9525158015c2,THAI CHUON,Great service.,4,2024-05-15 06:33:45
89d947c0-ec3c-49a1-be3c-918372fb92d5,T That's,name,5,2024-05-15 03:58:01
cec55baf-e893-47c2-b7e7-6d49f3bb8e69,Srey Chan,Exçerllent,5,2024-05-15 00:12:59
663359fa-e209-4208-9fdb-1e9faa038354,Nha Boy,Good,5,2024-05-14 17:50:24
131493c2-ebcd-41ce-9216-a97a1a89bbaf,Su Ass,Where is roblox in leang?what just happened? Why do u guys delete it? I want it back rn,1,2024-05-13 20:03:04
88a6716a-6f98-4917-96c6-122f38ef033c,Phan lolT,So good 😍😍,5,2024-05-12 21:55:40
1e78091b-3862-4e53-a0f0-3889d4e84448,Ouddom Meas,Ok,5,2024-05-12 09:33:22
3fa9a8c1-0db5-4d69-8f5a-276deb35ca69,Robin Hughes,The app often doesn't work when plan expires even though money is on the phone and so should be working like prepaid. You would think the app would be whitelisted so it worked even without credit. My general experience of Smart us that the name is an oxymoron. Smart is not smart including how they blatently cheat their users. 1 week plan goes for less than a week.,2,2024-05-12 09:27:27
cea6b47a-01e7-4116-a6ef-73d2aaa2865a,Chan Chan,Good,5,2024-05-11 09:23:39
dc415284-bf86-4f72-943c-46f08a8e5c9f,Khod Bb,Good,5,2024-05-11 01:51:10
20d9cf66-e692-45cc-bb39-a5abc72a782e,Roby Imanuell,Good,5,2024-05-10 01:47:59
a9300461-69ba-4cf3-922e-fa5efec9c887,sou ran,good,5,2024-05-10 00:15:17
505a6500-9263-4e55-bceb-3ccc845d6951,Siv Rithysak,Cool,5,2024-05-09 17:17:55
b1464a49-9b33-45e6-b71c-f746c6e80680,Minea Lol,Ok right now it's really slower then a turtle,1,2024-05-09 15:39:46
8a8a5270-bd95-495a-b09f-848ad8a7237f,App App,ក្ងោក៣សត្វេ,2,2024-05-08 16:16:04
000b2bbd-5145-4f57-9efb-1f58d1650598,Ney Sen (NS),ឧស្សាហ៍តាមដានផង ប្រយ័ត្នបាត់លុយដោយសារសេវាកម្មដែលយើងមិនបានប្រើ។,1,2024-05-07 08:00:30
87549ac6-d7dd-4c48-a0c6-e8f479957546,C' LG,Very good,5,2024-05-06 23:36:43
534c4fa3-069b-44e1-9114-7b75b6056288,TOLA TR,Good...,5,2024-05-06 21:23:40
077451a3-842d-43e4-9353-4e230139c057,Okayokay123 Okayokay123,Good service,5,2024-05-06 13:59:30
e56af418-0613-477a-be21-b51d304055a3,Kim Veasna,Good,5,2024-05-06 13:07:45
8552e9e7-86b4-466a-9989-f8612adeacd0,Lewis jake Crompton,You offer this and that like five free spins and honestly this is the hardest app to navigate.,1,2024-05-05 13:02:39
e6d31bb1-0995-4a25-be8b-be03be1c924c,Roeun Bunrong,Good app,4,2024-05-05 12:40:20
8b9ba62a-dcf3-4b13-88f6-4e6cec48f4b9,Somnang Sok,Good,5,2024-05-05 07:39:13
9378407e-a7ae-43c6-a412-579dad25bb1e,Pisey Chheng,Ok,5,2024-05-04 15:36:25
38e473ea-f8ba-4105-89a9-c23387bb5dbc,Saretg Chreb,តដថងប,3,2024-05-03 12:27:20
8fc4996d-d7c4-49ba-a3ea-0612e7807ede,PHORN Sophin,ខ្ញុំមិនអាចភ្ជាប់គម្រោង Smart laor មុនថ្ងៃផុតកំណត់បាន។ សូមជួយកែសម្រួល។សូមអរគុណ!,1,2024-05-03 09:28:15
1a42575a-cc52-40d0-adb1-911da1ec0afa,Hout Dona,Slow juii ta mray hz smart mae vea sei teh,1,2024-05-02 17:47:29
868ef5eb-dabe-44d2-889b-adf3261b783d,Sokheng Kim,Good,5,2024-05-02 12:00:43
61618ab0-b6e1-4fb0-b7c6-af1d99e19ca3,sonavith phone,ល្អប្រើណាស់,5,2024-05-02 02:15:27
c47cb4d9-a7c8-4f80-9a2c-c6b248830239,Vong Sokhi,ល្អណាស់,5,2024-05-01 18:45:31
0af167d9-01cc-4890-98ad-73e80cdce34b,Roos nothanks,I'll try in here: billion dollar company can't provide proper 4g network connection. Switching to edge -E- all the time. No one to talk to about there technical issues . They call them self Smart. Now I have to wait it jumps back on 4g to sent this.,1,2024-05-01 16:49:05
b8198e42-2e1e-47c2-83fb-56572c4c22eb,Kora Na,ល្អណាស់ហើយងាយស្រួលទៀត,4,2024-04-30 11:36:45
458a8c0e-83a7-44a0-8f86-9085ace1dc45,Tajul Islam,Yes support this app,4,2024-04-30 10:26:55
80eeed15-1290-4cce-a949-4ffab654818a,Ouk Phearak,Good,5,2024-04-29 22:22:47
9f958d93-cac1-4a9b-8d39-239e972995d1,Ravy Sroem,app so slow pls up date to be better,1,2024-04-29 07:28:19
ab90b1cb-dd06-482d-8394-ff40e625e96b,Cam Chham,Trash 🗑,1,2024-04-29 01:49:11
924c074b-9110-4f84-ac38-7e6d147e0330,Egg Kid,Why did my money all gone :(,2,2024-04-29 00:39:51
d9d329a3-2011-4741-b7ff-ab9af23013bb,Vot_ Bunthoeun,Always reconnect fk,1,2024-04-28 22:17:14
c6e2a33f-8e09-416d-be54-c4d09f361fbc,Bna Dy,Runtime error fki development lazy fk,1,2024-04-28 21:47:11
b3dc08dc-5e17-4156-8266-cea575d581b8,Miech Manin,Platform is so slow,2,2024-04-28 21:05:44
164586d3-ab9e-4026-b0f0-5574f2a88226,WTF PooP,Error alot,1,2024-04-28 20:50:59
05f8559b-0982-4601-a5b2-da0fc09662d2,Jing San,Smart is so 🐌,1,2024-04-28 20:42:31
f70b1fc5-d404-415b-9252-50b8ca9527e2,MUT SREYNI,សេវាកម្មល្អ,5,2024-04-28 20:39:11
41b2c3cd-8799-4acc-bdb6-1bd72ac8e126,Tongpeav HENG,"Runtime error, while i have urgent needed this app to add extra internet.",1,2024-04-28 20:06:10
62242053-4af8-4350-9390-d1b0b333a7f2,Dara Sok Sam Bo,Unable to access even though the internet is present.,2,2024-04-28 18:03:06
3294944d-3f0e-4ff7-917e-78db7b8ce7e7,thy tgy,Let j .ujuooik Pikuni uuh .. up,3,2024-04-27 13:49:11
5deb7bb0-09a0-4b8f-9f76-2278b5e46ef7,Moazzam Shaikh,Noce,5,2024-04-26 21:46:26
1714148b-2ce7-4c87-8f42-5cb7f84a4910,Sokchea,ប្រើស្រួលណាស់,5,2024-04-24 21:02:31
feb43033-93b2-46df-8a60-98b8b7bcc3b7,Leang Bunthol,"The app is good, but service is low and have problem, I don't understand I have 1.00$ in main balance but I cannot subscribe extra add-on 1$ for a week. The Smart reply""imbalance""",1,2024-04-24 18:58:53
c3b0f873-1b7a-475b-9734-9c1d1936ce84,Leehoy Smos sne,ពិន្ទុប្ដូរយក GB បាត់ទៅណា..😐,5,2024-04-24 18:30:15
0ee00294-2065-4202-81a6-27f87adac83a,srun davuth,"មើលលើ។ តយង, . ឥ០",2,2024-04-24 15:38:38
